Line	Book	Chapter	Verse
7777	Rev	13	13
7778	Rev	13	14
7779	Rev	13	15
7780	Rev	13	16
7781	Rev	13	17
7782	Rev	13	18
7783	Rev	14	1
7784	Rev	14	2
7785	Rev	14	3
7786	Rev	14	4
7787	Rev	14	5
7788	Rev	14	6
7789	Rev	14	7
7790	Rev	14	8
7791	Rev	14	9
7792	Rev	14	10
7793	Rev	14	11
7794	Rev	14	12
7795	Rev	14	13
7796	Rev	14	14
7797	Rev	14	15
7798	Rev	14	16
7799	Rev	14	17
7800	Rev	14	18
7801	Rev	14	19
7802	Rev	14	20
7803	Rev	15	1
7804	Rev	15	2
7805	Rev	15	3
7806	Rev	15	4
7807	Rev	15	5
7808	Rev	15	6
7809	Rev	15	7
7810	Rev	15	8
7811	Rev	16	1
7812	Rev	16	2
7813	Rev	16	3
7814	Rev	16	4
7815	Rev	16	5
7816	Rev	16	6
7817	Rev	16	7
7818	Rev	16	8
7819	Rev	16	9
7820	Rev	16	10
7821	Rev	16	11
7822	Rev	16	12
7823	Rev	16	13
7824	Rev	16	14
7825	Rev	16	15
7826	Rev	16	16
7827	Rev	16	17
7828	Rev	16	18
7829	Rev	16	19
7830	Rev	16	20
7831	Rev	16	21
7832	Rev	17	1
7833	Rev	17	2
7834	Rev	17	3
7835	Rev	17	4
7836	Rev	17	5
7837	Rev	17	6
7838	Rev	17	7
7839	Rev	17	8
7840	Rev	17	9
7841	Rev	17	10
7842	Rev	17	11
7843	Rev	17	12
7844	Rev	17	13
7845	Rev	17	14
7846	Rev	17	15
7847	Rev	17	16
7848	Rev	17	17
7849	Rev	17	18
7850	Rev	18	1
7851	Rev	18	2
7852	Rev	18	3
7853	Rev	18	4
7854	Rev	18	5
7855	Rev	18	6
7856	Rev	18	7
7857	Rev	18	8
7858	Rev	18	9
7859	Rev	18	10
7860	Rev	18	11
7861	Rev	18	12
7862	Rev	18	13
7863	Rev	18	14
7864	Rev	18	15
7865	Rev	18	16
7866	Rev	18	17
7867	Rev	18	18
7868	Rev	18	19
7869	Rev	18	20
7870	Rev	18	21
7871	Rev	18	22
7872	Rev	18	23
7873	Rev	18	24
7874	Rev	19	1
7875	Rev	19	2
7876	Rev	19	3
7877	Rev	19	4
7878	Rev	19	5
7879	Rev	19	6
7880	Rev	19	7
7881	Rev	19	8
7882	Rev	19	9
7883	Rev	19	10
7884	Rev	19	11
7885	Rev	19	12
7886	Rev	19	13
7887	Rev	19	14
7888	Rev	19	15
7889	Rev	19	16
7890	Rev	19	17
7891	Rev	19	18
7892	Rev	19	19
7893	Rev	19	20
7894	Rev	19	21
7895	Rev	20	1
7896	Rev	20	2
7897	Rev	20	3
7898	Rev	20	4
7899	Rev	20	5
7900	Rev	20	6
7901	Rev	20	7
7902	Rev	20	8
7903	Rev	20	9
7904	Rev	20	10
7905	Rev	20	11
7906	Rev	20	12
7907	Rev	20	13
7908	Rev	20	14
7909	Rev	20	15
7910	Rev	21	1
7911	Rev	21	2
7912	Rev	21	3
7913	Rev	21	4
7914	Rev	21	5
7915	Rev	21	6
7916	Rev	21	7
7917	Rev	21	8
7918	Rev	21	9
7919	Rev	21	10
7920	Rev	21	11
7921	Rev	21	12
7922	Rev	21	13
7923	Rev	21	14
7924	Rev	21	15
7925	Rev	21	16
7926	Rev	21	17
7927	Rev	21	18
7928	Rev	21	19
7929	Rev	21	20
7930	Rev	21	21
7931	Rev	21	22
7932	Rev	21	23
7933	Rev	21	24
7934	Rev	21	25
7935	Rev	21	26
7936	Rev	21	27
7937	Rev	22	1
7938	Rev	22	2
7939	Rev	22	3
7940	Rev	22	4
7941	Rev	22	5
7942	Rev	22	6
7943	Rev	22	7
7944	Rev	22	8
7945	Rev	22	9
7946	Rev	22	10
7947	Rev	22	11
7948	Rev	22	12
7949	Rev	22	13
7950	Rev	22	14
7951	Rev	22	15
7952	Rev	22	16
7953	Rev	22	17
7954	Rev	22	18
7955	Rev	22	19
7956	Rev	22	20
7957	Rev	22	21
